WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,SHIPMONTH,WGTADJ,CONTROL,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
7.8727,2,1,5,2,1,2,1,2,2,2,140000,1600,3,202201,1.0616,22010207,I,I,I,I,I,I,I,I,I,I,I
34.5786,2,1,3,2,2,2,1,1,1,2,160000,2000,3,202201,1.0616,22010208,R,R,R,R,R,R,R,R,R,R,R
7.8727,2,1,3,2,3,2,1,3,1,2,160000,1600,3,202201,1.0616,22010209,R,R,R,R,R,R,R,R,R,R,R
7.8727,1,1,3,2,1,2,1,1,1,2,150000,1700,3,202201,1.0616,22010210,I,I,I,I,I,I,I,I,I,I,I
7.8727,2,1,3,2,2,2,1,1,2,2,150000,1600,3,202201,1.0616,22010211,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,3,2,3,3,1,1,1,2,120000,1700,3,202201,1.0616,22010212,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,5,2,3,3,4,1,1,2,140000,2100,3,202201,1.0616,22010213,R,R,R,R,R,R,R,R,R,R,R
7.8727,2,1,3,2,1,2,1,1,2,2,150000,1600,3,202201,1.0616,22010214,I,I,I,I,I,I,I,I,I,I,I
7.8727,1,1,3,2,1,2,1,1,2,2,250000,1800,3,202201,1.0616,22010215,R,R,R,R,R,R,R,R,R,R,R
7.8727,2,1,3,2,1,2,1,1,2,2,89000,1300,3,202201,1.0616,22010216,R,R,R,R,R,R,R,R,R,R,R
7.8727,2,1,3,2,1,2,1,1,2,2,120000,1100,3,202201,1.0616,22010217,R,R,R,R,I,R,R,I,R,I,I
7.8727,1,1,3,1,1,2,1,1,1,2,9,1300,3,202201,1.0616,22010218,R,9,R,R,R,R,R,R,R,R,R
7.8727,2,1,3,2,1,2,1,1,2,2,120000,1600,3,202201,1.0616,22010219,R,R,R,R,I,R,R,I,R,I,I
7.8727,2,1,5,2,1,2,1,1,2,2,120000,1200,3,202201,1.0616,22010220,R,R,R,R,I,R,R,I,R,I,I
7.8727,1,1,3,2,1,2,1,1,3,2,89000,1200,3,202201,1.0616,22010221,R,R,R,R,R,R,R,R,R,R,R
7.8727,1,1,3,2,1,2,1,1,1,2,170000,2100,3,202201,1.0616,22010222,I,I,I,I,I,I,I,I,I,I,I
9.2895,2,1,3,1,1,2,1,1,1,2,9,1500,3,202201,1.0616,22010223,R,9,R,R,R,R,R,R,R,R,R
7.8727,2,1,3,1,1,2,1,1,1,2,9,1300,3,202201,1.0616,22010224,I,9,I,I,I,I,I,I,I,I,I
7.8727,2,1,3,2,1,2,1,1,3,2,140000,1600,3,202201,1.0616,22010225,I,I,I,I,I,I,I,I,I,I,I
9.2895,2,1,3,1,1,2,1,1,1,2,9,1200,3,202201,1.0616,22010226,R,9,R,R,R,R,R,R,R,R,R
7.8727,1,1,3,2,1,2,1,1,2,2,160000,2000,3,202201,1.0616,22010227,R,I,R,R,R,R,R,R,R,R,R
7.8727,2,1,3,2,1,2,1,1,2,2,160000,1800,3,202201,1.0616,22010228,I,I,I,I,I,I,I,I,I,I,I
7.8727,2,1,3,2,1,2,1,1,2,2,150000,1600,3,202201,1.0616,22010229,R,R,R,R,R,R,R,I,R,I,I
7.8727,1,1,3,2,1,2,1,1,2,2,160000,1800,3,202201,1.0616,22010230,I,I,I,I,I,I,I,I,I,I,I
7.8727,2,1,3,2,1,2,1,1,2,2,120000,1300,3,202201,1.0616,22010231,R,R,R,R,I,R,R,I,R,I,I
7.8727,2,1,3,2,1,2,1,1,2,2,110000,1600,3,202201,1.0616,22010232,R,R,R,R,R,R,R,R,R,R,R
7.8727,2,1,3,2,1,2,1,1,2,2,150000,1800,3,202201,1.0616,22010233,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,3,2,3,3,1,1,2,2,110000,2200,3,202201,1.0616,22010234,R,R,R,R,R,R,R,R,R,R,R
7.8727,1,1,3,2,1,2,1,2,2,2,100000,1500,3,202201,1.0616,22010235,R,R,R,R,R,R,R,R,R,R,R
7.8727,2,1,3,2,2,2,1,3,2,2,89000,2000,3,202201,1.0616,22010236,R,R,R,R,R,R,R,R,R,R,R
7.8727,2,1,3,2,3,2,1,1,2,2,160000,2000,3,202201,1.0616,22010237,I,I,I,I,I,I,I,I,I,I,I
9.2895,2,1,4,2,2,4,1,2,2,2,170000,2100,3,202201,1.0616,22010238,I,I,I,I,I,I,I,I,I,I,I
7.8727,2,1,3,2,3,2,1,1,1,2,200000,2400,3,202201,1.0616,22010239,R,R,R,R,R,R,R,R,R,R,R
7.8727,2,1,3,2,4,2,1,1,1,2,190000,2400,3,202201,1.0616,22010240,R,R,R,R,R,R,R,R,R,R,R
7.8727,2,1,3,2,3,2,1,1,2,2,140000,1600,3,202201,1.0616,22010241,R,I,R,R,R,R,R,R,R,R,I
7.8727,1,1,3,2,2,2,1,1,2,2,190000,2400,3,202201,1.0616,22010242,R,I,I,I,I,I,I,I,I,I,I
9.2895,1,1,4,2,1,4,3,1,3,2,150000,1700,3,202201,1.0616,22010243,I,I,I,I,I,I,I,I,I,I,I
9.2895,1,1,3,2,3,4,3,1,2,2,140000,1600,3,202201,1.0616,22010244,R,R,R,R,R,R,R,R,R,R,R
9.2895,2,1,3,2,3,4,1,1,2,2,200000,2100,3,202201,1.0616,22010245,R,R,R,R,R,R,R,R,R,R,R
9.2895,1,1,5,2,2,4,1,2,2,2,170000,2200,3,202201,1.0616,22010246,I,I,I,I,I,I,I,I,I,I,I
9.2895,1,1,3,1,2,4,1,1,2,2,9,1600,3,202201,1.0616,22010247,I,9,I,I,I,I,I,I,I,I,I
9.2895,2,1,4,2,3,4,1,1,2,2,140000,1600,3,202201,1.0616,22010248,R,R,R,R,R,R,R,R,R,R,R
9.2895,2,1,3,1,1,4,1,2,2,2,9,1600,3,202201,1.0616,22010249,I,9,I,I,I,R,I,I,R,I,I
9.2895,2,1,4,2,2,4,1,2,2,2,160000,1800,3,202201,1.0616,22010250,I,I,I,I,I,I,I,I,I,I,I
9.2895,1,1,3,2,3,4,1,1,2,2,96000,1600,3,202201,1.0616,22010251,R,R,R,R,R,R,R,R,R,R,R
5.725,2,1,3,2,2,1,1,1,2,2,140000,1600,3,202201,1.0616,22010252,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,3,2,2,3,1,1,2,2,160000,1900,3,202201,1.0616,22010253,R,I,R,R,R,R,R,I,R,I,I
7.8727,2,1,3,2,3,2,1,1,2,2,140000,1600,3,202201,1.0616,22010254,R,I,R,R,R,R,R,R,R,R,R
7.8727,2,1,3,2,1,2,1,1,2,2,140000,1400,1,202201,1.0616,22010255,I,I,I,I,I,I,I,I,I,I,I
34.5786,2,1,4,2,3,3,1,3,2,2,87000,1500,3,202201,1.0616,22010256,R,R,R,R,R,R,R,R,R,R,R
9.2895,1,1,3,2,2,4,1,1,2,2,120000,1600,3,202201,1.0616,22010257,R,R,R,R,R,R,R,R,R,R,R
9.2895,1,1,3,2,2,4,1,1,2,2,110000,1100,3,202201,1.0616,22010258,R,R,R,R,R,R,R,R,R,R,R
6.1930000000000005,2,1,3,2,2,5,1,1,2,3,180000,2900,3,202201,1.0616,22010259,R,R,I,I,R,R,R,R,R,R,R
9.2895,2,1,3,2,3,4,1,1,1,2,210000,2100,3,202201,1.0616,22010260,R,R,R,R,R,R,R,R,R,R,R
9.2895,2,1,3,2,2,4,1,1,1,2,120000,1100,1,202201,1.0616,22010261,I,I,I,I,I,I,I,I,I,I,I
9.2895,2,1,3,2,2,4,1,1,2,2,140000,1500,3,202201,1.0616,22010262,I,I,I,I,I,I,I,I,I,I,I
6.1930000000000005,2,1,3,2,3,5,1,1,2,3,220000,2900,3,202201,1.0616,22010263,R,R,R,R,R,R,R,R,R,R,R
5.725,1,1,3,2,1,1,1,1,2,2,210000,1700,3,202201,1.0616,22010264,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,3,2,2,1,1,1,2,2,170000,1900,3,202201,1.0616,22010265,R,I,R,R,R,R,R,R,R,R,R
5.725,2,1,3,2,2,1,1,1,1,2,85000,1200,3,202201,1.0616,22010266,R,R,R,R,R,R,R,R,R,R,R
5.725,2,1,3,2,1,1,1,1,2,2,130000,1300,3,202201,1.0616,22010267,I,I,I,I,I,I,I,I,I,I,I
5.725,2,1,3,2,2,1,1,1,2,2,180000,1300,1,202201,1.0616,22010268,R,R,R,R,R,R,R,R,R,R,R
5.725,2,1,3,2,1,1,1,1,2,2,140000,1600,3,202201,1.0616,22010269,I,I,I,I,I,I,I,I,I,I,I
5.725,2,1,3,2,1,1,1,1,1,2,140000,1600,3,202201,1.0616,22010270,I,I,I,I,I,I,I,I,I,I,I
5.725,2,1,4,2,1,1,1,1,3,2,210000,1700,3,202201,1.0616,22010271,R,R,R,R,R,R,R,R,R,R,R
5.725,2,1,3,2,1,1,1,2,2,2,140000,1600,3,202201,1.0616,22010272,R,R,R,R,R,R,R,R,R,R,R
5.725,2,1,3,2,3,1,1,1,2,2,100000,1300,3,202201,1.0616,22010273,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,3,2,2,3,1,1,2,2,87000,1600,3,202201,1.0616,22010274,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,3,2,3,3,1,1,2,2,170000,1700,3,202201,1.0616,22010275,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,3,2,2,3,1,1,1,2,240000,2500,3,202201,1.0616,22010276,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,3,2,2,3,1,1,2,2,180000,2300,3,202201,1.0616,22010277,I,I,I,I,I,I,I,I,I,I,I
34.5786,2,1,3,2,3,3,1,1,2,2,140000,1800,3,202201,1.0616,22010278,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,3,2,2,3,1,3,2,2,170000,2000,3,202201,1.0616,22010279,I,I,I,I,I,I,I,I,I,I,I
34.5786,2,1,3,2,3,3,1,1,2,2,130000,2300,3,202201,1.0616,22010280,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,4,2,2,3,1,1,2,2,110000,1900,3,202201,1.0616,22010281,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,3,2,3,3,1,1,1,2,240000,2500,3,202201,1.0616,22010282,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,5,2,3,3,1,1,2,2,130000,1700,3,202201,1.0616,22010283,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,3,2,3,3,1,1,2,2,150000,1700,3,202201,1.0616,22010284,I,I,I,I,I,I,I,I,I,I,I
34.5786,2,1,4,2,3,3,1,1,2,2,190000,2500,3,202201,1.0616,22010285,I,I,I,I,I,I,I,I,I,I,I
34.5786,2,1,3,2,3,3,1,3,1,2,130000,1900,3,202201,1.0616,22010286,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,5,2,2,3,1,1,2,2,87000,1600,3,202201,1.0616,22010287,R,R,R,R,R,R,I,R,R,R,R
34.5786,2,1,3,2,3,3,1,1,1,2,190000,2500,3,202201,1.0616,22010288,I,I,I,I,I,I,I,I,I,I,I
34.5786,2,1,3,2,3,3,1,2,2,2,150000,2500,3,202201,1.0616,22010289,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,4,2,2,3,1,1,1,2,190000,2500,3,202201,1.0616,22010290,I,I,I,I,I,I,I,I,I,I,I
7.8727,2,1,3,2,3,2,1,1,2,2,160000,1400,1,202201,1.0616,22010291,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,1,2,3,3,0,0,2,2,190000,2500,3,202201,1.0616,22010292,I,I,I,I,I,I,I,R,I,I,R
9.2895,2,1,1,2,3,4,0,0,1,2,220000,1400,1,202201,1.0616,22010293,R,R,R,R,R,R,R,R,R,R,R
9.2895,1,1,1,2,3,4,0,0,2,2,180000,1200,1,202201,1.0616,22010294,R,R,R,R,R,R,R,R,R,R,R
9.2895,2,1,1,2,3,4,0,0,1,2,220000,1100,1,202201,1.0616,22010295,R,R,R,R,R,R,R,R,R,R,R
5.725,1,1,1,1,1,1,0,0,1,2,9,1100,3,202201,1.0616,22010296,R,9,R,R,R,R,R,R,R,R,R
5.725,2,1,1,2,1,1,0,0,2,2,150000,1700,3,202201,1.0616,22010297,R,R,R,R,R,R,R,R,R,R,R
5.725,2,1,1,2,3,1,0,0,1,2,120000,1600,1,202201,1.0616,22010298,R,R,R,R,R,R,R,R,R,R,R
5.725,2,1,1,2,1,1,0,0,1,2,140000,1700,1,202201,1.0616,22010299,R,R,R,R,I,I,R,R,I,I,R
5.725,1,1,2,2,1,1,0,0,2,2,200000,1700,1,202201,1.0616,22010300,R,R,R,R,R,R,R,R,R,R,R
5.725,1,1,1,2,1,1,0,0,1,2,120000,990,1,202201,1.0616,22010301,R,R,R,R,R,R,R,R,R,R,R
5.725,1,1,1,2,2,1,0,0,2,2,280000,1500,3,202201,1.0616,22010302,R,R,R,R,R,R,R,R,R,R,R
5.725,1,1,1,2,1,1,0,0,2,2,130000,1600,3,202201,1.0616,22010303,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,2,2,2,3,0,0,1,2,170000,2000,3,202201,1.0616,22010304,R,R,R,R,R,R,R,R,R,R,R
9.2895,2,1,2,2,1,4,0,0,1,2,150000,1700,3,202201,1.0616,22010305,I,I,I,I,I,I,I,R,I,I,R
7.8727,2,1,2,2,3,2,0,0,1,2,110000,1600,3,202201,1.0616,22010306,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,2,2,2,3,0,0,2,2,210000,2500,3,202201,1.0616,22010307,R,R,R,R,R,R,R,R,R,R,R
7.8727,1,1,2,2,1,2,0,0,2,2,160000,2000,3,202201,1.0616,22010308,I,I,I,I,I,I,I,R,I,I,R
7.8727,2,1,1,2,3,2,0,0,2,2,120000,2000,3,202201,1.0616,22010309,R,R,R,R,R,R,R,R,R,R,R
9.2895,2,1,1,2,2,4,0,0,2,2,140000,1600,3,202201,1.0616,22010310,I,I,I,I,I,I,I,R,I,I,R
9.2895,2,1,2,2,2,4,0,0,2,2,230000,2200,3,202201,1.0616,22010311,R,R,R,R,R,R,R,R,R,R,R
5.725,2,1,1,2,1,1,0,0,2,2,110000,990,1,202201,1.0616,22010312,I,I,I,I,I,I,I,R,I,I,R
5.725,1,1,1,2,1,1,0,0,2,2,130000,1200,3,202201,1.0616,22010313,I,I,I,I,I,I,I,R,I,I,R
5.725,2,1,1,2,1,1,0,0,1,2,150000,1700,3,202201,1.0616,22010314,I,I,I,I,I,I,I,R,I,I,R
5.725,2,1,1,2,3,1,0,0,1,2,100000,1200,3,202201,1.0616,22010315,R,R,R,R,R,R,R,R,R,R,R
5.725,2,1,1,2,2,1,0,0,2,2,120000,1600,3,202201,1.0616,22010316,R,R,R,R,R,R,R,R,R,R,R
5.725,2,1,1,2,3,1,0,0,2,2,85000,1300,3,202201,1.0616,22010317,R,R,R,R,R,R,R,R,R,R,R
5.725,2,1,1,2,1,1,0,0,2,2,140000,1600,3,202201,1.0616,22010318,I,I,I,I,I,I,I,R,I,I,R
34.5786,2,1,2,2,3,3,0,0,1,2,110000,1600,3,202201,1.0616,22010319,R,R,R,R,R,R,R,R,R,R,R
9.2895,2,1,1,2,3,4,0,0,2,2,96000,1200,3,202201,1.0616,22010320,R,R,R,R,R,R,R,R,R,R,R
5.725,2,1,2,2,3,1,0,0,1,2,85000,990,1,202201,1.0616,22010321,R,R,R,R,R,R,R,R,R,R,R
5.725,2,1,2,2,3,1,0,0,2,2,170000,1700,3,202201,1.0616,22010322,R,R,R,R,R,R,R,R,R,R,R
34.5786,2,1,2,2,1,3,0,0,3,2,190000,2500,3,202201,1.0616,22010323,I,I,I,I,I,I,I,R,I,I,R
7.8727,2,1,1,2,2,2,0,0,2,2,160000,1800,3,202201,1.0616,22010324,R,I,R,R,R,R,I,R,R,I,R
7.8727,2,1,1,2,1,2,0,0,2,2,130000,1500,3,202201,1.0616,22010325,R,R,R,R,R,R,R,R,R,R,R
9.2895,1,2,9,2,9,4,9,9,9,2,140000,1400,3,202201,1.0616,22010326,I,I,I,I,I,I,9,9,9,9,9
9.2895,2,2,9,2,9,4,9,9,9,2,160000,1500,3,202201,1.0616,22010327,R,R,R,R,R,R,9,9,9,9,9
9.2895,2,2,9,2,9,4,9,9,9,2,140000,1500,3,202201,1.0616,22010328,I,I,I,I,I,I,9,9,9,9,9
9.2895,1,2,9,2,9,4,9,9,9,2,210000,1300,3,202201,1.0616,22010329,R,R,R,R,R,I,9,9,9,9,9
9.2895,1,2,9,2,9,4,9,9,9,2,200000,1700,3,202201,1.0616,22010330,R,R,R,R,R,R,9,9,9,9,9
9.2895,2,2,9,2,9,4,9,9,9,2,150000,1700,3,202201,1.0616,22010331,I,I,I,I,I,I,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,190000,2500,3,202201,1.0616,22010332,I,I,I,I,I,I,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,160000,1900,3,202201,1.0616,22010333,I,I,I,I,I,I,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,87000,1600,3,202201,1.0616,22010334,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,160000,1800,3,202201,1.0616,22010335,I,I,I,I,I,I,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,150000,1800,3,202201,1.0616,22010336,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,150000,2500,3,202201,1.0616,22010337,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,180000,2200,3,202201,1.0616,22010338,I,I,I,I,I,I,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,190000,2200,3,202201,1.0616,22010339,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,160000,1900,3,202201,1.0616,22010340,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,190000,2500,3,202201,1.0616,22010341,I,I,I,I,I,I,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,110000,1100,3,202201,1.0616,22010342,I,I,I,I,I,I,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,160000,1800,3,202201,1.0616,22010343,I,I,I,I,I,I,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,150000,1700,3,202201,1.0616,22010344,I,I,I,I,I,I,9,9,9,9,9
9.2895,2,2,9,2,9,4,9,9,9,2,140000,1100,3,202201,1.0616,22010345,R,R,R,R,R,R,9,9,9,9,9
9.2895,1,2,9,2,9,4,9,9,9,2,170000,1800,3,202201,1.0616,22010346,R,R,R,R,R,R,9,9,9,9,9
9.2895,1,2,9,2,9,4,9,9,9,2,160000,2000,3,202201,1.0616,22010347,R,I,R,R,R,R,9,9,9,9,9
9.2895,2,2,9,2,9,4,9,9,9,2,150000,1700,3,202201,1.0616,22010348,I,I,I,I,I,I,9,9,9,9,9
7.8727,1,2,9,2,9,2,9,9,9,2,130000,1300,3,202201,1.0616,22010349,I,I,I,I,I,I,9,9,9,9,9
7.8727,1,2,9,2,9,2,9,9,9,2,110000,1700,3,202201,1.0616,22010350,R,R,R,R,R,R,9,9,9,9,9
7.8727,1,2,9,2,9,2,9,9,9,2,140000,2000,3,202201,1.0616,22010351,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,100000,1100,3,202201,1.0616,22010352,I,I,I,I,I,I,9,9,9,9,9
7.8727,1,2,9,1,9,2,9,9,9,2,9,1500,3,202201,1.0616,22010353,I,9,I,I,I,I,9,9,9,9,9
7.8727,1,2,9,2,9,2,9,9,9,2,110000,1600,3,202201,1.0616,22010354,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,170000,2000,3,202201,1.0616,22010355,R,I,R,R,I,I,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,160000,2500,3,202201,1.0616,22010356,R,R,R,R,R,R,9,9,9,9,9
5.725,1,2,9,2,9,1,9,9,9,2,110000,1300,3,202201,1.0616,22010357,R,R,R,R,R,R,9,9,9,9,9
5.725,1,2,9,2,9,1,9,9,9,2,140000,1700,3,202201,1.0616,22010358,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,150000,2100,3,202201,1.0616,22010359,R,R,R,R,R,R,9,9,9,9,9
5.725,1,2,9,2,9,1,9,9,9,2,130000,1300,3,202201,1.0616,22010360,I,I,I,I,I,I,9,9,9,9,9
5.725,1,2,9,2,9,1,9,9,9,2,140000,1600,3,202201,1.0616,22010361,R,R,R,R,R,R,9,9,9,9,9
7.8727,1,2,9,2,9,2,9,9,9,2,250000,1900,3,202201,1.0616,22010362,R,R,R,R,R,R,9,9,9,9,9
9.2895,1,2,9,2,9,4,9,9,9,2,180000,1700,1,202201,1.0616,22010363,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,140000,1600,3,202201,1.0616,22010364,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,180000,2500,3,202201,1.0616,22010365,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,140000,2100,3,202201,1.0616,22010366,R,R,R,R,R,R,9,9,9,9,9
9.2895,1,2,9,2,9,4,9,9,9,2,150000,1700,1,202201,1.0616,22010367,I,I,I,I,I,I,9,9,9,9,9
34.5786,2,2,9,2,9,3,9,9,9,2,120000,1600,3,202201,1.0616,22010368,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,140000,1500,3,202201,1.0616,22010369,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,140000,1600,3,202201,1.0616,22010370,I,I,I,I,I,I,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,240000,2200,3,202201,1.0616,22010371,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,180000,1800,3,202201,1.0616,22010372,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,240000,1900,3,202201,1.0616,22010373,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,160000,1900,3,202201,1.0616,22010374,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,100000,1100,3,202201,1.0616,22010375,R,I,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,87000,1500,3,202201,1.0616,22010376,R,R,R,R,R,R,9,9,9,9,9
7.8727,1,2,9,2,9,2,9,9,9,2,140000,1900,3,202201,1.0616,22010377,R,R,R,R,R,R,9,9,9,9,9
7.8727,1,2,9,2,9,2,9,9,9,2,140000,1900,3,202201,1.0616,22010378,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,150000,2100,3,202201,1.0616,22010379,R,R,R,R,R,R,9,9,9,9,9
9.2895,1,2,9,1,9,4,9,9,9,2,9,1300,1,202201,1.0616,22010380,I,9,I,I,I,I,9,9,9,9,9
9.2895,1,2,9,2,9,4,9,9,9,2,240000,1600,3,202201,1.0616,22010381,R,R,R,R,R,R,9,9,9,9,9
9.2895,2,2,9,2,9,4,9,9,9,2,120000,910,1,202201,1.0616,22010382,I,I,I,I,I,I,9,9,9,9,9
7.8727,1,2,9,2,9,2,9,9,9,2,130000,1200,3,202201,1.0616,22010383,I,I,I,I,I,I,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,160000,1900,3,202201,1.0616,22010384,I,I,I,I,I,I,9,9,9,9,9
5.725,1,2,9,2,9,1,9,9,9,2,100000,990,3,202201,1.0616,22010385,R,R,R,R,R,R,9,9,9,9,9
9.2895,1,2,9,2,9,4,9,9,9,2,220000,1600,3,202201,1.0616,22010386,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,170000,2000,3,202201,1.0616,22010387,I,I,I,I,I,I,9,9,9,9,9
9.2895,1,2,9,2,9,4,9,9,9,2,300000,1800,3,202201,1.0616,22010388,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,140000,1600,3,202201,1.0616,22010389,I,I,I,I,I,I,9,9,9,9,9
7.8727,1,2,9,2,9,2,9,9,9,2,120000,1500,3,202201,1.0616,22010390,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,240000,2100,3,202201,1.0616,22010391,R,R,R,R,R,R,9,9,9,9,9
5.725,2,2,9,2,9,1,9,9,9,2,160000,1900,3,202201,1.0616,22010392,R,I,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,190000,2500,3,202201,1.0616,22010393,R,R,R,R,R,R,9,9,9,9,9
9.2895,1,2,9,2,9,4,9,9,9,2,130000,1200,3,202201,1.0616,22010394,I,I,I,I,I,I,9,9,9,9,9
9.2895,2,2,9,2,9,4,9,9,9,2,160000,1300,1,202201,1.0616,22010395,R,R,R,R,R,R,9,9,9,9,9
9.2895,1,2,9,2,9,4,9,9,9,2,160000,1400,3,202201,1.0616,22010396,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,200000,2500,3,202201,1.0616,22010397,R,R,R,R,R,R,9,9,9,9,9
7.8727,2,2,9,1,9,2,9,9,9,2,9,1500,3,202201,1.0616,22010398,R,9,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,200000,2500,3,202201,1.0616,22010399,R,R,R,R,R,R,9,9,9,9,9
5.725,1,2,9,2,9,1,9,9,9,2,160000,1700,3,202201,1.0616,22010400,R,R,R,R,R,R,9,9,9,9,9
7.8727,1,2,9,2,9,2,9,9,9,2,89000,1300,3,202201,1.0616,22010401,R,R,R,R,R,R,9,9,9,9,9
7.8727,1,2,9,2,9,2,9,9,9,2,170000,2000,3,202201,1.0616,22010402,I,I,I,I,I,I,9,9,9,9,9
5.725,1,2,9,2,9,1,9,9,9,2,130000,1300,3,202201,1.0616,22010403,I,I,I,I,I,I,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,120000,1500,3,202201,1.0616,22010404,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,190000,2500,3,202201,1.0616,22010405,R,I,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,180000,2200,3,202201,1.0616,22010406,I,I,I,I,I,I,9,9,9,9,9
7.8727,1,2,9,2,9,2,9,9,9,2,140000,1600,3,202201,1.0616,22010407,I,I,I,I,I,I,9,9,9,9,9
5.725,1,2,9,2,9,1,9,9,9,2,85000,1300,3,202201,1.0616,22010408,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,240000,2500,3,202201,1.0616,22010409,R,R,R,R,R,R,9,9,9,9,9
7.8727,1,2,9,2,9,2,9,9,9,2,140000,1100,3,202201,1.0616,22010410,R,R,R,R,R,R,9,9,9,9,9
34.5786,1,2,9,2,9,3,9,9,9,2,140000,1600,3,202201,1.0616,22010411,R,R,R,R,R,R,9,9,9,9,9
5.725,1,2,9,2,9,1,9,9,9,2,100000,1300,3,202201,1.0616,22010412,R,R,R,R,R,R,9,9,9,9,9
5.725,1,2,9,2,9,1,9,9,9,2,170000,1700,3,202201,1.0616,22010413,R,R,R,R,R,R,9,9,9,9,9
